entry_date,exit_date,direction,entry_price,exit_price,result,pnl_pips,hold_candles,cumulative_pips
2025-10-28 02:45:00,2025-10-28 02:50:00,Long,139.5251832486903,139.5551832486903,TP,3.0,1,150.5034733534859
2025-10-28 05:40:00,2025-10-28 06:35:00,Short,139.6991001094593,139.6691001094593,TP,3.0,11,153.5034733534859
2025-10-28 06:55:00,2025-10-28 08:10:00,Short,139.90589184920918,140.2058918492092,SL,-30.0,15,123.5034733534859
2025-10-28 14:55:00,2025-10-28 15:00:00,Short,140.63848618311036,140.60848618311036,TP,3.0,1,126.5034733534859
2025-10-29 06:15:00,2025-10-29 06:25:00,Short,141.2562059569456,141.2262059569456,TP,3.0,2,129.5034733534859
2025-10-29 19:10:00,2025-10-29 19:30:00,Long,141.60652255832528,141.63652255832528,TP,3.0,4,132.5034733534859
2025-10-29 20:25:00,2025-10-29 20:40:00,Long,141.31309021825274,141.34309021825274,TP,3.0,3,135.5034733534859
2025-10-29 21:05:00,2025-10-29 21:25:00,Long,141.31998347794868,141.34998347794868,TP,3.0,4,138.5034733534859
2025-10-29 23:45:00,2025-10-29 23:50:00,Short,141.79134411005774,141.76134411005773,TP,3.0,1,141.5034733534859
2025-10-29 23:55:00,2025-10-30 00:10:00,Short,141.88524162474798,141.85524162474798,TP,3.0,3,144.5034733534859
2025-10-30 02:55:00,2025-10-30 03:20:00,Short,142.14381133265096,142.11381133265095,TP,3.0,5,147.5034733534859
2025-10-30 06:05:00,2025-10-30 06:20:00,Short,142.41845132879828,142.38845132879828,TP,3.0,3,150.5034733534859
2025-10-30 06:40:00,2025-10-30 06:45:00,Long,142.20543626130342,142.23543626130342,TP,3.0,1,153.5034733534859
2025-10-30 08:20:00,2025-10-30 09:25:00,Short,142.3005905516728,142.2705905516728,TP,3.0,13,156.5034733534859
2025-10-30 12:15:00,2025-10-30 12:35:00,Long,142.75356190470862,142.78356190470862,TP,3.0,4,159.5034733534859
2025-10-30 13:35:00,2025-10-30 13:40:00,Long,142.50946870311557,142.53946870311557,TP,3.0,1,162.5034733534859
2025-10-30 15:55:00,2025-10-30 16:00:00,Long,141.9766504743761,142.0066504743761,TP,3.0,1,165.5034733534859
2025-10-30 23:25:00,2025-10-30 23:50:00,Long,142.48313001887357,142.51313001887357,TP,3.0,5,168.5034733534859
2025-10-31 02:05:00,2025-10-31 02:20:00,Short,142.7241858458183,142.6941858458183,TP,3.0,3,171.5034733534859
2025-10-31 05:05:00,2025-10-31 05:30:00,Long,142.7627412242548,142.7927412242548,TP,3.0,5,174.5034733534859
2025-10-31 06:10:00,2025-10-31 06:15:00,Short,142.88709171081328,142.85709171081328,TP,3.0,1,177.5034733534859
2025-10-31 13:55:00,2025-10-31 14:00:00,Short,143.13163703506808,143.10163703506808,TP,3.0,1,180.5034733534859
2025-10-31 22:15:00,2025-10-31 22:20:00,Long,144.5434457208996,144.5734457208996,TP,3.0,1,183.5034733534859
2025-11-01 06:15:00,2025-11-01 06:25:00,Short,145.74916314252508,145.71916314252508,TP,3.0,2,186.5034733534859
2025-11-01 12:15:00,2025-11-01 12:20:00,Short,145.70092388052643,145.67092388052643,TP,3.0,1,189.5034733534859
2025-11-01 17:40:00,2025-11-01 17:45:00,Short,144.56203214492265,144.53203214492265,TP,3.0,1,192.5034733534859
2025-11-01 19:45:00,2025-11-01 20:05:00,Long,144.3301949393452,144.3601949393452,TP,3.0,4,195.5034733534859
2025-11-02 00:50:00,2025-11-02 01:00:00,Short,144.96014587765592,144.93014587765592,TP,3.0,2,198.5034733534859
2025-11-02 01:40:00,2025-11-02 01:50:00,Short,144.96756058811428,144.93756058811428,TP,3.0,2,201.5034733534859
2025-11-02 02:40:00,2025-11-02 02:45:00,Long,144.5558437666279,144.5858437666279,TP,3.0,1,204.5034733534859
2025-11-02 05:55:00,2025-11-02 06:20:00,Long,144.44183870435256,144.47183870435256,TP,3.0,5,207.5034733534859
2025-11-02 09:20:00,2025-11-02 09:25:00,Long,144.33704704040798,144.36704704040798,TP,3.0,1,210.5034733534859
2025-11-02 13:15:00,2025-11-02 13:20:00,Short,144.34009561095837,144.31009561095837,TP,3.0,1,213.5034733534859
2025-11-02 15:55:00,2025-11-02 16:00:00,Long,144.60869634397147,144.63869634397147,TP,3.0,1,216.5034733534859
2025-11-02 16:25:00,2025-11-02 16:30:00,Long,144.4248346937601,144.4548346937601,TP,3.0,1,219.5034733534859
2025-11-02 21:40:00,2025-11-02 22:05:00,Long,144.18660811336855,144.21660811336855,TP,3.0,5,222.5034733534859
2025-11-02 23:20:00,2025-11-02 23:25:00,Long,143.8319175996394,143.8619175996394,TP,3.0,1,225.5034733534859
2025-11-03 01:50:00,2025-11-03 02:15:00,Long,143.65133797220255,143.68133797220256,TP,3.0,5,228.5034733534859
2025-11-03 07:15:00,2025-11-03 07:20:00,Long,143.6664673044151,143.6964673044151,TP,3.0,1,231.5034733534859
2025-11-03 07:30:00,2025-11-03 08:00:00,Short,143.77601931104047,144.07601931104048,SL,-30.0,6,201.5034733534859
2025-11-03 13:20:00,2025-11-03 13:25:00,Short,143.67871533137202,143.64871533137202,TP,3.0,1,204.5034733534859
2025-11-03 21:05:00,2025-11-03 21:10:00,Long,144.48133819476865,144.51133819476865,TP,3.0,1,207.5034733534859
2025-11-03 21:15:00,2025-11-03 21:20:00,Long,144.16664334907946,144.19664334907947,TP,3.0,1,210.5034733534859
2025-11-04 01:20:00,2025-11-04 01:30:00,Short,144.5935824027786,144.5635824027786,TP,3.0,2,213.5034733534859
2025-11-04 02:25:00,2025-11-04 02:35:00,Long,144.31357581172236,144.34357581172236,TP,3.0,2,216.5034733534859
2025-11-04 06:30:00,2025-11-04 07:10:00,Long,143.9867957121767,143.6867957121767,SL,-30.0,8,186.5034733534859
2025-11-04 10:45:00,2025-11-04 10:55:00,Short,143.83285328983027,143.80285328983027,TP,3.0,2,189.5034733534859
2025-11-04 12:00:00,2025-11-04 12:05:00,Short,144.08558158663897,144.05558158663897,TP,3.0,1,192.5034733534859
2025-11-04 14:40:00,2025-11-04 14:45:00,Long,143.57116449124348,143.60116449124348,TP,3.0,1,195.5034733534859
2025-11-04 15:00:00,2025-11-04 15:05:00,Short,143.8375934109244,143.8075934109244,TP,3.0,1,198.5034733534859
2025-11-04 15:45:00,2025-11-04 15:50:00,Short,143.8527931098574,143.8227931098574,TP,3.0,1,201.5034733534859
2025-11-04 20:45:00,2025-11-04 21:10:00,Short,144.18415356591012,144.48415356591013,SL,-30.0,5,171.5034733534859
2025-11-05 03:40:00,2025-11-05 03:50:00,Long,144.88605897268297,144.91605897268298,TP,3.0,2,174.5034733534859
2025-11-05 06:05:00,2025-11-05 06:20:00,Short,144.98636461992567,144.95636461992567,TP,3.0,3,177.5034733534859
2025-11-05 10:15:00,2025-11-05 10:25:00,Short,145.47363048456194,145.44363048456194,TP,3.0,2,180.5034733534859
2025-11-05 10:45:00,2025-11-05 10:50:00,Long,145.38533838107057,145.41533838107057,TP,3.0,1,183.5034733534859
2025-11-05 10:55:00,2025-11-05 11:05:00,Long,145.1084770739477,145.1384770739477,TP,3.0,2,186.5034733534859
2025-11-05 13:50:00,2025-11-05 15:10:00,Long,145.11287389071845,145.14287389071845,TP,3.0,16,189.5034733534859
2025-11-05 15:25:00,2025-11-05 15:30:00,Long,144.78912274873596,144.81912274873596,TP,3.0,1,192.5034733534859
2025-11-05 19:25:00,2025-11-05 19:55:00,Long,144.5079427449423,144.2079427449423,SL,-30.0,6,162.5034733534859
2025-11-05 21:40:00,2025-11-05 21:45:00,Long,144.24098887409022,144.27098887409022,TP,3.0,1,165.5034733534859
2025-11-05 21:50:00,2025-11-05 22:00:00,Long,144.1355548548778,144.1655548548778,TP,3.0,2,168.5034733534859
2025-11-05 22:15:00,2025-11-05 22:40:00,Long,143.87501540568329,143.57501540568327,SL,-30.0,5,138.5034733534859
2025-11-06 01:35:00,2025-11-06 01:40:00,Long,143.4319419801233,143.4619419801233,TP,3.0,1,141.5034733534859
2025-11-06 02:10:00,2025-11-06 02:30:00,Long,143.27551150581954,143.30551150581954,TP,3.0,4,144.5034733534859
2025-11-06 04:15:00,2025-11-06 04:25:00,Short,143.43267071015805,143.40267071015805,TP,3.0,2,147.5034733534859
2025-11-06 05:35:00,2025-11-06 05:45:00,Short,143.43927295244018,143.40927295244018,TP,3.0,2,150.5034733534859
2025-11-06 06:15:00,2025-11-06 07:00:00,Long,143.1326414305736,142.8326414305736,SL,-30.0,9,120.5034733534859
2025-11-06 09:50:00,2025-11-06 09:55:00,Long,142.43884732896277,142.46884732896277,TP,3.0,1,123.5034733534859
2025-11-06 13:00:00,2025-11-06 13:10:00,Long,142.0639178634289,142.0939178634289,TP,3.0,2,126.5034733534859
2025-11-06 14:05:00,2025-11-06 15:05:00,Short,142.2157535587833,142.1857535587833,TP,3.0,12,129.5034733534859
2025-11-06 17:25:00,2025-11-06 17:30:00,Long,142.14495102033874,142.17495102033874,TP,3.0,1,132.5034733534859
2025-11-06 18:50:00,2025-11-06 18:55:00,Long,141.94921673174835,141.97921673174835,TP,3.0,1,135.5034733534859
2025-11-06 19:50:00,2025-11-06 19:55:00,Long,141.7955379720813,141.8255379720813,TP,3.0,1,138.5034733534859
2025-11-06 21:45:00,2025-11-06 21:50:00,Long,141.71410064193668,141.74410064193668,TP,3.0,1,141.5034733534859
2025-11-06 22:20:00,2025-11-06 22:30:00,Long,141.38877491729625,141.41877491729625,TP,3.0,2,144.5034733534859
2025-11-07 01:40:00,2025-11-07 02:40:00,Long,140.72187417705976,140.42187417705975,SL,-30.0,12,114.5034733534859
2025-11-07 08:00:00,2025-11-07 08:05:00,Short,140.7940695188631,140.7640695188631,TP,3.0,1,117.5034733534859
2025-11-07 11:55:00,2025-11-07 12:00:00,Long,140.77221026514863,140.80221026514863,TP,3.0,1,120.5034733534859
2025-11-07 15:15:00,2025-11-07 15:20:00,Long,140.79881007953747,140.82881007953748,TP,3.0,1,123.5034733534859
2025-11-07 20:30:00,2025-11-07 20:35:00,Long,140.5059430961887,140.5359430961887,TP,3.0,1,126.5034733534859
2025-11-07 21:05:00,2025-11-07 22:00:00,Long,140.31935713191538,140.01935713191537,SL,-30.0,11,96.5034733534859
2025-11-08 03:35:00,2025-11-08 03:50:00,Short,140.5944462188353,140.5644462188353,TP,3.0,3,99.5034733534859
2025-11-08 06:35:00,2025-11-08 06:50:00,Short,140.52916871418947,140.82916871418948,SL,-30.0,3,69.5034733534859
2025-11-08 08:15:00,2025-11-08 08:25:00,Long,140.5671883392799,140.5971883392799,TP,3.0,2,72.5034733534859
2025-11-08 19:00:00,2025-11-08 19:05:00,Long,139.61910615809762,139.64910615809762,TP,3.0,1,75.5034733534859
2025-11-08 20:05:00,2025-11-08 20:35:00,Long,139.57209181968156,139.60209181968156,TP,3.0,6,78.5034733534859
2025-11-08 23:05:00,2025-11-08 23:10:00,Short,139.59864130632775,139.56864130632775,TP,3.0,1,81.5034733534859
2025-11-08 23:40:00,2025-11-09 00:00:00,Short,139.63676215629067,139.60676215629067,TP,3.0,4,84.5034733534859
2025-11-09 00:10:00,2025-11-09 00:25:00,Long,139.3992029260147,139.0992029260147,SL,-30.0,3,54.5034733534859
2025-11-09 13:00:00,2025-11-09 13:10:00,Long,140.2450328030248,140.2750328030248,TP,3.0,2,57.5034733534859
2025-11-09 13:15:00,2025-11-09 13:30:00,Long,140.17068743543143,140.20068743543143,TP,3.0,3,60.5034733534859
2025-11-09 14:45:00,2025-11-09 14:55:00,Short,140.2747584025633,140.2447584025633,TP,3.0,2,63.5034733534859
2025-11-09 15:00:00,2025-11-09 15:05:00,Short,140.25931439892685,140.22931439892685,TP,3.0,1,66.5034733534859
2025-11-09 15:35:00,2025-11-09 15:45:00,Long,140.0437163778325,140.0737163778325,TP,3.0,2,69.5034733534859
2025-11-09 21:25:00,2025-11-09 21:30:00,Short,140.44051138623166,140.41051138623166,TP,3.0,1,72.5034733534859
2025-11-10 01:45:00,2025-11-10 01:50:00,Long,140.4365695268657,140.4665695268657,TP,3.0,1,75.5034733534859
2025-11-10 05:00:00,2025-11-10 06:50:00,Long,140.52841271025298,140.22841271025297,SL,-30.0,22,45.5034733534859
2025-11-10 08:50:00,2025-11-10 08:55:00,Long,140.11375399315196,140.14375399315196,TP,3.0,1,48.5034733534859
2025-11-10 09:05:00,2025-11-10 09:10:00,Short,140.295614336038,140.265614336038,TP,3.0,1,51.5034733534859
2025-11-10 09:15:00,2025-11-10 09:20:00,Short,140.34897107177247,140.31897107177247,TP,3.0,1,54.5034733534859
2025-11-10 09:25:00,2025-11-10 09:50:00,Short,140.30144448055609,140.6014444805561,SL,-30.0,5,24.5034733534859
2025-11-10 15:10:00,2025-11-10 15:30:00,Long,140.3762276133526,140.0762276133526,SL,-30.0,4,-5.4965266465140985
2025-11-11 06:20:00,2025-11-11 06:25:00,Long,140.61048133977724,140.64048133977724,TP,3.0,1,-2.4965266465140985
2025-11-11 13:55:00,2025-11-11 14:10:00,Short,141.16645548895121,141.1364554889512,TP,3.0,3,0.5034733534859015
2025-11-11 16:10:00,2025-11-11 16:15:00,Short,141.4956679061342,141.4656679061342,TP,3.0,1,3.5034733534859015
2025-11-11 16:30:00,2025-11-11 17:30:00,Short,141.5579379901051,141.5279379901051,TP,3.0,12,6.5034733534859015
2025-11-11 19:10:00,2025-11-11 19:15:00,Long,141.31209481038405,141.34209481038405,TP,3.0,1,9.503473353485901
2025-11-12 02:05:00,2025-11-12 02:10:00,Long,140.925082739202,140.955082739202,TP,3.0,1,12.503473353485901
2025-11-12 06:30:00,2025-11-12 06:35:00,Long,140.5519090423963,140.5819090423963,TP,3.0,1,15.503473353485901
2025-11-12 07:10:00,2025-11-12 07:40:00,Long,140.25638468524767,140.28638468524767,TP,3.0,6,18.5034733534859
2025-11-12 11:15:00,2025-11-12 11:40:00,Long,140.42559463009198,140.45559463009198,TP,3.0,5,21.5034733534859
2025-11-12 13:15:00,2025-11-12 13:40:00,Long,140.0384869678029,139.73848696780288,SL,-30.0,5,-8.496526646514099
2025-11-12 15:55:00,2025-11-12 16:00:00,Short,140.248438316888,140.218438316888,TP,3.0,1,-5.4965266465140985
2025-11-12 16:55:00,2025-11-12 17:10:00,Short,140.2666854123343,140.2366854123343,TP,3.0,3,-2.4965266465140985
2025-11-12 23:00:00,2025-11-12 23:15:00,Long,139.6845429068403,139.7145429068403,TP,3.0,3,0.5034733534859015
2025-11-13 02:40:00,2025-11-13 02:55:00,Long,139.41241162279036,139.44241162279036,TP,3.0,3,3.5034733534859015
2025-11-13 08:15:00,2025-11-13 08:45:00,Short,139.80144226404732,140.10144226404734,SL,-30.0,6,-26.4965266465141
2025-11-13 11:30:00,2025-11-13 11:40:00,Long,140.12435952071453,140.15435952071454,TP,3.0,2,-23.4965266465141
2025-11-13 23:05:00,2025-11-13 23:10:00,Short,139.137759279016,139.107759279016,TP,3.0,1,-20.4965266465141
2025-11-13 23:15:00,2025-11-13 23:25:00,Short,139.34304124254336,139.31304124254336,TP,3.0,2,-17.4965266465141
2025-11-14 04:35:00,2025-11-14 04:40:00,Long,139.7011703209588,139.7311703209588,TP,3.0,1,-14.496526646514099
2025-11-14 05:05:00,2025-11-14 05:25:00,Long,139.76167382466528,139.79167382466528,TP,3.0,4,-11.496526646514099
2025-11-14 07:00:00,2025-11-14 07:40:00,Long,139.51975363049002,139.54975363049002,TP,3.0,8,-8.496526646514099
2025-11-14 12:55:00,2025-11-14 13:00:00,Short,138.77033263535185,138.74033263535185,TP,3.0,1,-5.4965266465140985
2025-11-14 14:10:00,2025-11-14 14:15:00,Long,138.5763288438151,138.6063288438151,TP,3.0,1,-2.4965266465140985
2025-11-14 16:15:00,2025-11-14 16:20:00,Short,138.6672079995125,138.6372079995125,TP,3.0,1,0.5034733534859015
2025-11-14 17:30:00,2025-11-14 18:00:00,Long,138.6491503039489,138.34915030394887,SL,-30.0,6,-29.4965266465141
2025-11-14 19:45:00,2025-11-14 20:30:00,Long,137.954298082065,137.654298082065,SL,-30.0,9,-59.4965266465141
2025-11-15 06:05:00,2025-11-15 06:20:00,Short,137.70322119076138,137.67322119076138,TP,3.0,3,-56.4965266465141
2025-11-15 09:05:00,2025-11-15 09:10:00,Short,137.8995035568592,137.8695035568592,TP,3.0,1,-53.4965266465141
2025-11-15 11:55:00,2025-11-15 12:00:00,Short,138.03947891370527,138.00947891370527,TP,3.0,1,-50.4965266465141
2025-11-15 13:25:00,2025-11-15 13:30:00,Short,138.24739162995957,138.21739162995956,TP,3.0,1,-47.4965266465141
2025-11-15 17:45:00,2025-11-15 17:50:00,Long,137.17965623595202,137.20965623595202,TP,3.0,1,-44.4965266465141
2025-11-15 20:25:00,2025-11-15 20:30:00,Short,137.45669500642757,137.42669500642756,TP,3.0,1,-41.4965266465141
2025-11-15 21:00:00,2025-11-15 21:05:00,Long,137.029699563697,137.059699563697,TP,3.0,1,-38.4965266465141
2025-11-16 02:15:00,2025-11-16 02:25:00,Short,136.93649816336267,136.90649816336267,TP,3.0,2,-35.4965266465141
2025-11-16 02:30:00,2025-11-16 02:35:00,Short,137.07279190385617,137.04279190385617,TP,3.0,1,-32.4965266465141
2025-11-16 18:10:00,2025-11-16 18:15:00,Long,137.55893513285815,137.58893513285815,TP,3.0,1,-29.4965266465141
2025-11-16 18:30:00,2025-11-16 19:10:00,Long,137.48107124946614,137.18107124946613,SL,-30.0,8,-59.4965266465141
2025-11-16 21:15:00,2025-11-16 21:20:00,Short,137.6334642630289,137.6034642630289,TP,3.0,1,-56.4965266465141
2025-11-16 22:40:00,2025-11-16 22:55:00,Short,137.628260020189,137.598260020189,TP,3.0,3,-53.4965266465141
2025-11-16 23:10:00,2025-11-16 23:15:00,Short,137.91496236188178,137.88496236188178,TP,3.0,1,-50.4965266465141
2025-11-17 04:35:00,2025-11-17 06:10:00,Long,137.55130409684895,137.58130409684895,TP,3.0,19,-47.4965266465141
2025-11-17 09:05:00,2025-11-17 09:10:00,Short,137.99175401693063,137.96175401693063,TP,3.0,1,-44.4965266465141
2025-11-17 10:30:00,2025-11-17 10:45:00,Short,138.2457719744935,138.2157719744935,TP,3.0,3,-41.4965266465141
2025-11-17 17:30:00,2025-11-17 17:35:00,Long,138.4834095687004,138.5134095687004,TP,3.0,1,-38.4965266465141
2025-11-17 23:30:00,2025-11-17 23:35:00,Long,137.39341781093964,137.42341781093964,TP,3.0,1,-35.4965266465141
2025-11-18 21:00:00,2025-11-18 21:25:00,Long,137.08840653392429,136.78840653392427,SL,-30.0,5,-65.4965266465141
2025-11-18 21:35:00,2025-11-18 21:55:00,Long,136.74000334226812,136.77000334226813,TP,3.0,4,-62.4965266465141
2025-11-19 06:05:00,2025-11-19 06:10:00,Short,136.9152401933683,136.8852401933683,TP,3.0,1,-59.4965266465141
2025-11-19 09:05:00,2025-11-19 10:15:00,Short,136.9887610341868,137.28876103418682,SL,-30.0,14,-89.4965266465141
2025-11-19 11:10:00,2025-11-19 11:15:00,Long,136.98808169943254,137.01808169943254,TP,3.0,1,-86.4965266465141
2025-11-19 15:40:00,2025-11-19 15:45:00,Long,136.68988432190565,136.71988432190565,TP,3.0,1,-83.4965266465141
2025-11-19 17:20:00,2025-11-19 17:25:00,Long,136.51304988583092,136.54304988583092,TP,3.0,1,-80.4965266465141
2025-11-19 17:55:00,2025-11-19 18:05:00,Short,136.96426799750586,136.93426799750586,TP,3.0,2,-77.4965266465141
2025-11-19 20:10:00,2025-11-19 20:15:00,Long,136.74452186783236,136.77452186783236,TP,3.0,1,-74.4965266465141
2025-11-19 20:35:00,2025-11-19 20:40:00,Short,136.97588094463202,136.94588094463202,TP,3.0,1,-71.4965266465141
2025-11-20 01:45:00,2025-11-20 01:50:00,Short,137.14344652620184,137.11344652620184,TP,3.0,1,-68.4965266465141
2025-11-20 06:50:00,2025-11-20 06:55:00,Long,137.03753644010445,137.06753644010445,TP,3.0,1,-65.4965266465141
2025-11-20 07:05:00,2025-11-20 07:10:00,Long,136.99925562312714,137.02925562312714,TP,3.0,1,-62.4965266465141
2025-11-20 08:05:00,2025-11-20 08:10:00,Short,137.2746402816969,137.2446402816969,TP,3.0,1,-59.4965266465141
2025-11-20 14:45:00,2025-11-20 15:00:00,Short,136.6486817016133,136.6186817016133,TP,3.0,3,-56.4965266465141
2025-11-20 16:50:00,2025-11-20 16:55:00,Short,136.73105603842143,136.70105603842143,TP,3.0,1,-53.4965266465141
2025-11-20 17:30:00,2025-11-20 17:35:00,Short,136.86411769207547,136.83411769207547,TP,3.0,1,-50.4965266465141
2025-11-20 18:35:00,2025-11-20 18:40:00,Short,136.85121142262793,136.82121142262793,TP,3.0,1,-47.4965266465141
2025-11-20 18:45:00,2025-11-20 18:50:00,Short,137.00019865453172,136.9701986545317,TP,3.0,1,-44.4965266465141
2025-11-20 21:45:00,2025-11-20 22:10:00,Long,136.5304204026363,136.2304204026363,SL,-30.0,5,-74.4965266465141
2025-11-20 23:35:00,2025-11-20 23:45:00,Long,135.87978753107345,135.90978753107345,TP,3.0,2,-71.4965266465141
2025-11-21 01:50:00,2025-11-21 01:55:00,Long,136.15618274261703,136.18618274261704,TP,3.0,1,-68.4965266465141
2025-11-21 02:05:00,2025-11-21 02:55:00,Short,136.27555379492463,136.57555379492464,SL,-30.0,10,-98.4965266465141
2025-11-21 06:15:00,2025-11-21 06:25:00,Long,136.8251247590908,136.5251247590908,SL,-30.0,2,-128.4965266465141
2025-11-21 06:30:00,2025-11-21 06:35:00,Long,136.41492910585848,136.44492910585848,TP,3.0,1,-125.4965266465141
2025-11-21 08:50:00,2025-11-21 08:55:00,Long,135.94643534111137,135.97643534111137,TP,3.0,1,-122.4965266465141
2025-11-21 12:15:00,2025-11-21 12:20:00,Long,135.77986093131483,135.80986093131483,TP,3.0,1,-119.4965266465141
2025-11-21 14:35:00,2025-11-21 15:00:00,Short,135.92122862426035,135.89122862426035,TP,3.0,5,-116.4965266465141
2025-11-21 17:15:00,2025-11-21 17:20:00,Short,136.4240453565242,136.3940453565242,TP,3.0,1,-113.4965266465141
2025-11-21 19:40:00,2025-11-21 19:55:00,Long,136.6660593029434,136.6960593029434,TP,3.0,3,-110.4965266465141
2025-11-21 20:15:00,2025-11-21 20:20:00,Long,136.32466423947236,136.35466423947236,TP,3.0,1,-107.4965266465141
2025-11-21 22:05:00,2025-11-21 22:50:00,Short,136.6758051870211,136.9758051870211,SL,-30.0,9,-137.4965266465141
2025-11-22 01:20:00,2025-11-22 01:25:00,Long,137.12391393408987,137.15391393408987,TP,3.0,1,-134.4965266465141
2025-11-22 01:45:00,2025-11-22 02:10:00,Short,137.26435772639405,137.23435772639405,TP,3.0,5,-131.4965266465141
2025-11-22 04:15:00,2025-11-22 04:20:00,Long,137.21226727009943,137.24226727009943,TP,3.0,1,-128.4965266465141
2025-11-22 06:55:00,2025-11-22 07:00:00,Long,137.03639365926986,137.06639365926986,TP,3.0,1,-125.4965266465141
2025-11-22 10:45:00,2025-11-22 10:50:00,Long,136.9923589930956,137.0223589930956,TP,3.0,1,-122.4965266465141
2025-11-22 11:05:00,2025-11-22 11:10:00,Short,137.51886318851766,137.48886318851766,TP,3.0,1,-119.4965266465141
2025-11-22 15:50:00,2025-11-22 16:00:00,Short,137.36191328767654,137.33191328767654,TP,3.0,2,-116.4965266465141
2025-11-22 16:20:00,2025-11-22 16:25:00,Long,137.22866198452527,137.25866198452528,TP,3.0,1,-113.4965266465141
2025-11-22 16:55:00,2025-11-22 17:00:00,Long,137.0715346538015,137.1015346538015,TP,3.0,1,-110.4965266465141
2025-11-22 17:05:00,2025-11-22 17:10:00,Long,136.92845613447994,136.95845613447995,TP,3.0,1,-107.4965266465141
2025-11-22 19:05:00,2025-11-22 19:10:00,Long,136.70373892022596,136.73373892022596,TP,3.0,1,-104.4965266465141
2025-11-23 05:15:00,2025-11-23 05:25:00,Short,136.70721548480282,136.67721548480282,TP,3.0,2,-101.4965266465141
2025-11-23 06:25:00,2025-11-23 06:30:00,Short,136.73533417260992,136.70533417260992,TP,3.0,1,-98.4965266465141
2025-11-23 07:05:00,2025-11-23 07:40:00,Long,136.47996960712814,136.50996960712814,TP,3.0,7,-95.4965266465141
2025-11-23 08:50:00,2025-11-23 08:55:00,Short,136.49975508330763,136.46975508330763,TP,3.0,1,-92.4965266465141
2025-11-23 13:15:00,2025-11-23 13:20:00,Long,135.72712364605033,135.75712364605033,TP,3.0,1,-89.4965266465141
2025-11-23 15:55:00,2025-11-23 16:15:00,Long,135.66046857179694,135.69046857179694,TP,3.0,4,-86.4965266465141
2025-11-23 19:25:00,2025-11-23 19:30:00,Long,135.30567439641945,135.33567439641945,TP,3.0,1,-83.4965266465141
2025-11-23 21:30:00,2025-11-23 21:35:00,Short,135.3504212956197,135.3204212956197,TP,3.0,1,-80.4965266465141
2025-11-24 02:10:00,2025-11-24 02:25:00,Long,135.04513718815906,135.07513718815906,TP,3.0,3,-77.4965266465141
2025-11-24 08:00:00,2025-11-24 08:05:00,Short,135.40161021345205,135.37161021345204,TP,3.0,1,-74.4965266465141
2025-11-24 09:35:00,2025-11-24 09:40:00,Short,135.83793294955106,135.80793294955106,TP,3.0,1,-71.4965266465141
2025-11-24 13:50:00,2025-11-24 14:00:00,Long,135.0770364875576,135.1070364875576,TP,3.0,2,-68.4965266465141
2025-11-24 19:45:00,2025-11-24 20:50:00,Short,135.09471377284854,135.39471377284855,SL,-30.0,13,-98.4965266465141
2025-11-24 21:25:00,2025-11-24 21:30:00,Long,135.05951980571254,135.08951980571254,TP,3.0,1,-95.4965266465141
2025-11-24 21:40:00,2025-11-24 22:25:00,Long,134.97522442522583,134.67522442522582,SL,-30.0,9,-125.4965266465141
2025-11-24 23:30:00,2025-11-24 23:35:00,Long,134.63444082870785,134.66444082870785,TP,3.0,1,-122.4965266465141
2025-11-25 01:15:00,2025-11-25 01:20:00,Long,134.5977610108255,134.6277610108255,TP,3.0,1,-119.4965266465141
2025-11-25 02:30:00,2025-11-25 02:35:00,Short,134.74301598459598,134.71301598459598,TP,3.0,1,-116.4965266465141
2025-11-25 06:05:00,2025-11-25 06:15:00,Long,134.46310353503375,134.49310353503375,TP,3.0,2,-113.4965266465141
2025-11-25 07:10:00,2025-11-25 07:15:00,Short,134.78634188792415,134.75634188792415,TP,3.0,1,-110.4965266465141
2025-11-25 10:15:00,2025-11-25 10:30:00,Short,134.69772466152585,134.66772466152585,TP,3.0,3,-107.4965266465141
2025-11-25 11:00:00,2025-11-25 11:05:00,Long,134.70257572678304,134.73257572678304,TP,3.0,1,-104.4965266465141
2025-11-25 11:40:00,2025-11-25 11:45:00,Short,135.0361430408647,135.00614304086469,TP,3.0,1,-101.4965266465141
2025-11-25 13:15:00,2025-11-25 13:20:00,Long,135.01022783000832,135.04022783000832,TP,3.0,1,-98.4965266465141
2025-11-25 13:25:00,2025-11-25 13:35:00,Short,135.12314846859613,135.09314846859613,TP,3.0,2,-95.4965266465141
2025-11-25 16:30:00,2025-11-25 16:55:00,Short,135.41500001007034,135.38500001007034,TP,3.0,5,-92.4965266465141
2025-11-25 17:10:00,2025-11-25 17:15:00,Short,135.58389787091681,135.5538978709168,TP,3.0,1,-89.4965266465141
2025-11-25 21:00:00,2025-11-25 21:05:00,Short,135.82864644654674,135.79864644654674,TP,3.0,1,-86.4965266465141
2025-11-25 21:20:00,2025-11-25 21:40:00,Long,135.54991433403939,135.24991433403937,SL,-30.0,4,-116.4965266465141
2025-11-25 21:45:00,2025-11-25 21:50:00,Long,135.388978931829,135.418978931829,TP,3.0,1,-113.4965266465141
2025-11-26 01:55:00,2025-11-26 02:00:00,Short,135.2821149841319,135.2521149841319,TP,3.0,1,-110.4965266465141
